ticker,epic,instrument_name,currency,market_status,expiry,instrument_type,search_term
PNE3GY,ED.D.PNE3GY.CASH.IP,PNE AG,N/A,TRADEABLE,-,SHARES,AG
PNXAU,AB.D.PNXAU.CASH.IP,PNX Metals Limited,N/A,CLOSED,-,SHARES,PN
PVEAU,AF.D.PVEAU.CASH.IP,Po Valley Energy Ltd,N/A,EDITS_ONLY,-,SHARES,VA
POLAUS,UC.D.POLAUS.CASH.IP,Polar Power Inc,N/A,TRADEABLE,-,SHARES,PO
OPYGYUS,SI.D.OPYGYUS.CASH.IP,Polyus Gold PJSC,N/A,CLOSED,-,SHARES,PJ
PLZLLI,PK.D.PLZLLI.CASH.IP,Polyus PJSC,N/A,CLOSED,-,SHARES,PJ
PON1VFH,EB.D.PON1VFH.CASH.IP,Ponsse Oyj,N/A,TRADEABLE,-,SHARES,OY
POLBLN,KC.D.POLBLN.CASH.IP,Poolbeg Pharma PLC,N/A,TRADEABLE,-,SHARES,Pharma
POSAV,EK.D.POSAV.CASH.IP,Porr Ag,N/A,TRADEABLE,-,SHARES,AG
PSHG_p,ED.D.PSHG_p.CASH.IP,Porsche Automobil Holding SE - Pfd,N/A,TRADEABLE,-,SHARES,PF
TNT,EG.D.TNT.CASH.IP,PostNL NV,N/A,TRADEABLE,-,SHARES,NV
PWUS,SI.D.PWUS.CASH.IP,Power REIT,N/A,OFFLINE,-,SHARES,PW
PCELLSS,EH.D.PCELLSS.CASH.IP,PowerCell Sweden AB,N/A,TRADEABLE,-,SHARES,SW
PPCSJ,AR.D.PPCSJ.CASH.IP,PPC Ltd,N/A,TRADEABLE,-,SHARES,LT
PPDUS,UC.D.PPDUS.CASH.IP,PPD Inc,N/A,CLOSED,-,SHARES,PP
PPG,SE.D.PPG.CASH.IP,PPG Industries Inc (24 Hours),N/A,TRADEABLE,-,SHARES,PP
PPHLN,KC.D.PPHLN.CASH.IP,PPHE Hotel Group Ltd,N/A,TRADEABLE,-,SHARES,PP
PPKAU,AB.D.PPKAU.CASH.IP,PPK Group Limited,N/A,EDITS_ONLY,-,SHARES,PP
PPL,SE.D.PPL.CASH.IP,PPL Corp (24 Hours),N/A,TRADEABLE,-,SHARES,PP
1913HK,AC.D.1913HK.CASH.IP,Prada SpA,N/A,EDITS_ONLY,-,SHARES,PR
PPSAU,AF.D.PPSAU.CASH.IP,Praemium Ltd,N/A,EDITS_ONLY,-,SHARES,PR
PRAGY,ED.D.PRAGY.CASH.IP,Praktiker AG,N/A,OFFLINE,-,SHARES,PR
XONUS,SH.D.XONUS.CASH.IP,Precigen Inc,N/A,TRADEABLE,-,SHARES,PR
PRPOUS,UC.D.PRPOUS.CASH.IP,Precipio Inc,N/A,TRADEABLE,-,SHARES,PR
PDCN,KN.D.PDCN.CASH.IP,Precision Drilling Corporation,N/A,TRADEABLE,-,SHARES,PD
1651HK,AC.D.1651HK.CASH.IP,Precision Tsugami China Corp Ltd,N/A,EDITS_ONLY,-,SHARES,TS
3173HK,AC.D.3173HK.CASH.IP,Premia CSI Caixin China New Economy ETF,N/A,EDITS_ONLY,-,SHARES,CS
PREMLN,KC.D.PREMLN.CASH.IP,Premier African Minerals Ltd,N/A,TRADEABLE,-,SHARES,AF
PINCUS,UC.D.PINCUS.CASH.IP,Premier Inc,N/A,CLOSED,-,SHARES,PR
S3NAU,AB.D.S3NAU.CASH.IP,Premier Lithium Limited,N/A,EDITS_ONLY,-,SHARES,PLC
PCUS,UC.D.PCUS.CASH.IP,Premium Catering Holdings Ltd,N/A,SUSPENDED,-,SHARES,PC
SNXSS,EH.D.SNXSS.CASH.IP,Premium Snacks Nordic AB,N/A,TRADEABLE,-,SHARES,SN
PRNIM,EF.D.PRNIM.CASH.IP,Premuda SpA,N/A,CLOSED,-,SHARES,PR
LENSUS,UB.D.LENSUS.CASH.IP,Presbia PLC,N/A,CLOSED,-,SHARES,PR
SQFTUS,UD.D.SQFTUS.CASH.IP,Presidio Property Trust Inc,N/A,TRADEABLE,-,SHARES,PR
PREVBSS,EH.D.PREVBSS.CASH.IP,Prevas AB,N/A,TRADEABLE,-,SHARES,PR
PRICBSS,EH.D.PRICBSS.CASH.IP,Pricer AB,N/A,TRADEABLE,-,SHARES,PR
PRICTRBSS,EH.D.PRICTRBSS.CASH.IP,Pricer AB Tr B Rights,N/A,OFFLINE,-,SHARES,RI
PRMSM,EI.D.PRMSM.CASH.IP,Prim SA,N/A,TRADEABLE,-,SHARES,PR
OXMUSP,AG.D.OXMUSP.CASH.IP,Prime US REIT,N/A,EDITS_ONLY,-,SHARES,PR
PRIUS,SE.D.PRIUS.CASH.IP,Primerica Inc,N/A,TRADEABLE,-,SHARES,PR
COT,SB.D.COT.CASH.IP,Primo Water Corp,N/A,OFFLINE,-,SHARES,WA
IGUS,SI.D.IGUS.CASH.IP,Principal Investment Grade Corporate Active ETF,N/A,TRADEABLE,-,SHARES,IG
CIIAU,AB.D.CIIAU.CASH.IP,PRL Global Ltd,N/A,EDITS_ONLY,-,SHARES,GL
PDEXUS,UC.D.PDEXUS.CASH.IP,Pro-Dex Inc,N/A,TRADEABLE,-,SHARES,DE
PPGAU,AB.D.PPGAU.CASH.IP,Pro-Pac Packaging Limited,N/A,EDITS_ONLY,-,SHARES,PA
PROBSS,EH.D.PROBSS.CASH.IP,Probi AB (publ),N/A,OFFLINE,-,SHARES,PR
PBPAU,AB.D.PBPAU.CASH.IP,Probiotec Ltd,N/A,CLOSED,-,SHARES,PR
PG,SE.D.PG.CASH.IP,Procter & Gamble Co (24 Hours),N/A,TRADEABLE,-,SHARES,PG
ABUAU,AF.D.ABUAU.CASH.IP,Prodigy Gold NL,N/A,EDITS_ONLY,-,SHARES,NL
ALPROFP,EC.D.ALPROFP.CASH.IP,Prodware,N/A,OFFLINE,-,SHARES,PR
IPDNUS,UB.D.IPDNUS.CASH.IP,Professional Diversity Network LLC,N/A,TRADEABLE,-,SHARES,LL
PGYLN,KC.D.PGYLN.CASH.IP,Progility PLC,N/A,OFFLINE,-,SHARES,PR
PWO,ED.D.PWO.CASH.IP,Progress-Werk Oberkirch Aktiengesellschaft,N/A,TRADEABLE,-,SHARES,OB
PGNYUS,UC.D.PGNYUS.CASH.IP,Progyny Inc,N/A,TRADEABLE,-,SHARES,PR
PLD,SE.D.PLD.CASH.IP,Prologis Inc (24 Hours),N/A,TRADEABLE,-,SHARES,PR
PRS,EI.D.PRS.CASH.IP,Promotora de Informaciones SA,N/A,TRADEABLE,-,SHARES,DE
7893JT,AJ.D.7893JT.CASH.IP,PRONEXUS Inc,N/A,EDITS_ONLY,-,SHARES,PR
PROPSP,AG.D.PROPSP.CASH.IP,Propnex Ltd,N/A,EDITS_ONLY,-,SHARES,PR
PRSNO,EL.D.PRSNO.CASH.IP,Prosafe SE,N/A,TRADEABLE,-,SHARES,PR
RINFUS,SI.D.RINFUS.CASH.IP,ProShares 30 Year TIPS TSY Spread,N/A,TRADEABLE,-,SHARES,TS
WYDEUS,SI.D.WYDEUS.CASH.IP,ProShares CDS Short North American High Yield Credit ETF,N/A,CLOSED,-,SHARES,CD
TBXUS,SI.D.TBXUS.CASH.IP,ProShares Short 7-10 Treasury,N/A,TRADEABLE,-,SHARES,10
YXIUS,SI.D.YXIUS.CASH.IP,ProShares Short FTSE China 50,N/A,TRADEABLE,-,SHARES,FT
SJBUS,SI.D.SJBUS.CASH.IP,ProShares Short High Yield,N/A,TRADEABLE,-,SHARES,YI
PSQUS,SI.D.PSQUS.CASH.IP,ProShares Short QQQ,N/A,TRADEABLE,-,SHARES,QQ
RWMUS,SI.D.RWMUS.CASH.IP,ProShares Short Russell2000,N/A,TRADEABLE,-,SHARES,RU
SHUS,SI.D.SHUS.CASH.IP,ProShares Short S&P500,N/A,TRADEABLE,-,SHARES,SH
BITUUS,SI.D.BITUUS.CASH.IP,ProShares Ultra Bitcoin ETF,N/A,TRADEABLE,-,SHARES,UL
UCOUS,SI.D.UCOUS.CASH.IP,ProShares Ultra DJ-UBS Crude Oil,N/A,TRADEABLE,-,SHARES,DJ
BOIL,SI.D.BOIL.CASH.IP,ProShares Ultra DJ-UBS Natural Gas ETF,N/A,TRADEABLE,-,SHARES,DJ
DDMUS,SI.D.DDMUS.CASH.IP,ProShares Ultra Dow30,N/A,TRADEABLE,-,SHARES,UL
DIGUS,SI.D.DIGUS.CASH.IP,ProShares Ultra Energy,N/A,TRADEABLE,-,SHARES,UL
ULEUS,SI.D.ULEUS.CASH.IP,ProShares Ultra Euro,N/A,TRADEABLE,-,SHARES,UL
UYGUS,SI.D.UYGUS.CASH.IP,ProShares Ultra Financials,N/A,TRADEABLE,-,SHARES,UL
XPPUS,SI.D.XPPUS.CASH.IP,ProShares Ultra FTSE China 25,N/A,TRADEABLE,-,SHARES,FT
UGLUS,SI.D.UGLUS.CASH.IP,ProShares Ultra Gold,N/A,TRADEABLE,-,SHARES,UL
GDXXUS,SI.D.GDXXUS.CASH.IP,ProShares Ultra Gold Miners,N/A,CLOSED,-,SHARES,UL
RXLUS,SI.D.RXLUS.CASH.IP,ProShares Ultra Health Care,N/A,TRADEABLE,-,SHARES,UL
UXIUS,SI.D.UXIUS.CASH.IP,ProShares Ultra Industrials,N/A,TRADEABLE,-,SHARES,UL
UYMUS,SI.D.UYMUS.CASH.IP,ProShares Ultra Materials,N/A,TRADEABLE,-,SHARES,UL
MVVUS,SI.D.MVVUS.CASH.IP,ProShares Ultra MidCap400,N/A,TRADEABLE,-,SHARES,UL
EFOUS,SI.D.EFOUS.CASH.IP,ProShares Ultra MSCI EAFE,N/A,TRADEABLE,-,SHARES,UL
EZJUS,SI.D.EZJUS.CASH.IP,ProShares Ultra MSCI Japan,N/A,TRADEABLE,-,SHARES,UL
QLDUS,SI.D.QLDUS.CASH.IP,ProShares Ultra QQQ,N/A,TRADEABLE,-,SHARES,QQ
UREUS,SI.D.UREUS.CASH.IP,ProShares Ultra Real Estate,N/A,TRADEABLE,-,SHARES,UL
UWMUS,SI.D.UWMUS.CASH.IP,ProShares Ultra Russell2000,N/A,TRADEABLE,-,SHARES,RU
SSOUS,SI.D.SSOUS.CASH.IP,ProShares Ultra S&P500,N/A,TRADEABLE,-,SHARES,UL
AGQUS,SI.D.AGQUS.CASH.IP,ProShares Ultra Silver,N/A,TRADEABLE,-,SHARES,UL
SAAUS,SI.D.SAAUS.CASH.IP,ProShares Ultra SmallCap600,N/A,TRADEABLE,-,SHARES,SM
ROMUS,SI.D.ROMUS.CASH.IP,ProShares Ultra Technology,N/A,TRADEABLE,-,SHARES,UL
UPWUS,SI.D.UPWUS.CASH.IP,ProShares Ultra Utilities,N/A,TRADEABLE,-,SHARES,UL
UXRPUS,SI.D.UXRPUS.CASH.IP,Proshares Ultra XRP ETF,N/A,TRADEABLE,-,SHARES,UL
YCLUS,SI.D.YCLUS.CASH.IP,ProShares Ultra Yen,N/A,TRADEABLE,-,SHARES,UL
UDOWUS,SI.D.UDOWUS.CASH.IP,ProShares UltraPro Dow30,N/A,TRADEABLE,-,SHARES,UL
TQQQUS,UD.D.TQQQUS.CASH.IP,ProShares UltraPro QQQ (24 Hours),N/A,TRADEABLE,-,SHARES,QQ
UPROUS,SI.D.UPROUS.CASH.IP,ProShares UltraPro S&P 500,N/A,TRADEABLE,-,SHARES,UL
SQQQ,UD.D.SQQQ.CASH.IP,ProShares UltraPro Short QQQ (24 Hours),N/A,TRADEABLE,-,SHARES,QQ
DXDUS,SI.D.DXDUS.CASH.IP,ProShares UltraShort Dow30,N/A,TRADEABLE,-,SHARES,UL
DUGUS,SI.D.DUGUS.CASH.IP,ProShares UltraShort Energy,N/A,TRADEABLE,-,SHARES,UL
GLLUS,SI.D.GLLUS.CASH.IP,ProShares UltraShort Gold,N/A,TRADEABLE,-,SHARES,UL
QID,SI.D.QID.CASH.IP,ProShares UltraShort QQQ,N/A,TRADEABLE,-,SHARES,QQ
SDSUS,SI.D.SDSUS.CASH.IP,ProShares UltraShort S&P500,N/A,TRADEABLE,-,SHARES,UL
ZSLUS,SI.D.ZSLUS.CASH.IP,ProShares UltraShort Silver,N/A,TRADEABLE,-,SHARES,UL
SDPUS,SI.D.SDPUS.CASH.IP,ProShares UltraShort Utilities,N/A,TRADEABLE,-,SHARES,UT
YCS,SI.D.YCS.CASH.IP,ProShares UltraShort Yen,N/A,TRADEABLE,-,SHARES,UL
PBUS,SE.D.PBUS.CASH.IP,Prosperity Bancshares Inc,N/A,TRADEABLE,-,SHARES,PB
PRXSJ,AR.D.PRXSJ.CASH.IP,Prosus NV (JSE),N/A,TRADEABLE,-,SHARES,NV
PRXNA,EG.D.PRXNA.CASH.IP,Prosus NV (NL),N/A,TRADEABLE,-,SHARES,NV
PTVCAUS,UC.D.PTVCAUS.CASH.IP,Protective Insurance Corporation,N/A,CLOSED,-,SHARES,Insurance
5486JT,AJ.D.5486JT.CASH.IP,Proterial Ltd,N/A,CLOSED,-,SHARES,PR
ACTCUS,UA.D.ACTCUS.CASH.IP,Proterra Inc,N/A,CLOSED,-,SHARES,PR
PRLBUS,SE.D.PRLBUS.CASH.IP,Proto Labs Inc,N/A,TRADEABLE,-,SHARES,LA
PVNLN,KC.D.PVNLN.CASH.IP,ProVen VCT PLC,N/A,TRADEABLE,-,SHARES,PR
BELG,EA.D.BELG.CASH.IP,Proximus,N/A,TRADEABLE,-,SHARES,PR
PSB,SE.D.PSB.CASH.IP,PS Business Parks Inc,N/A,CLOSED,-,SHARES,PS
PSIGUS,UC.D.PSIGUS.CASH.IP,PS International Group Ltd,N/A,TRADEABLE,-,SHARES,PS
PSBFP,EC.D.PSBFP.CASH.IP,PSB Industries SA,N/A,OFFLINE,-,SHARES,PS
PSIAU,AB.D.PSIAU.CASH.IP,PSC Insurance Group Limited,N/A,CLOSED,-,SHARES,PS
KSTSJ,AR.D.KSTSJ.CASH.IP,PSG Financial Services,N/A,TRADEABLE,-,SHARES,PS
PSGSJ,AR.D.PSGSJ.CASH.IP,PSG Group Ltd,N/A,CLOSED,-,SHARES,GR
PSA2GY,ED.D.PSA2GY.CASH.IP,PSI Software AG,N/A,TRADEABLE,-,SHARES,PS
PSPN,EJ.D.PSPN.CASH.IP,PSP Swiss Property AG,N/A,TRADEABLE,-,SHARES,PS
PMDUS,UC.D.PMDUS.CASH.IP,Psychemedics Corporation,N/A,OFFLINE,-,SHARES,PS
PBMUS,UC.D.PBMUS.CASH.IP,Psyence Biomedical Ltd,N/A,TRADEABLE,-,SHARES,PS
ATMAU,AB.D.ATMAU.CASH.IP,PT Aneka Tambang Tbk,N/A,EDITS_ONLY,-,SHARES,PT
PTBAU,AB.D.PTBAU.CASH.IP,PTB Group Limited,N/A,CLOSED,-,SHARES,PT
PMTC,UC.D.PMTC.CASH.IP,PTC Inc (24 Hours),N/A,TRADEABLE,-,SHARES,PT
PTCTUS,UC.D.PTCTUS.CASH.IP,PTC Therapeutics Inc,N/A,TRADEABLE,-,SHARES,PT
PTLEUS,UC.D.PTLEUS.CASH.IP,PTL Ltd,N/A,TRADEABLE,-,SHARES,LT
PTRAU,AB.D.PTRAU.CASH.IP,PTR Minerals Ltd,N/A,EDITS_ONLY,-,SHARES,PT
PPHCLN,KC.D.PPHCLN.CASH.IP,Public Policy Holding Co Inc,N/A,TRADEABLE,-,SHARES,PU
PPCGA,ER.D.PPCGA.CASH.IP,Public Power Corp SA,N/A,ON_AUCTION,-,SHARES,PU
PSA,SE.D.PSA.CASH.IP,Public Storage (24 Hours),N/A,TRADEABLE,-,SHARES,PU
PUB,EC.D.PUB.CASH.IP,Publicis Groupe SA,N/A,TRADEABLE,-,SHARES,PU
PBYGY,ED.D.PBYGY.CASH.IP,publity AG,N/A,ON_AUCTION,-,SHARES,PU
PUBMUS,UC.D.PUBMUS.CASH.IP,PubMatic Inc,N/A,TRADEABLE,-,SHARES,PU
9264JT,AJ.D.9264JT.CASH.IP,Puequ Company Limited,N/A,EDITS_ONLY,-,SHARES,PU
PUIGSM,EI.D.PUIGSM.CASH.IP,Puig Brands SA,N/A,TRADEABLE,-,SHARES,BR
PULMUS,UC.D.PULMUS.CASH.IP,Pulmatrix Inc,N/A,TRADEABLE,-,SHARES,PU
LUNGUS,UB.D.LUNGUS.CASH.IP,Pulmonx Corporation,N/A,TRADEABLE,-,SHARES,PU
ACCLN,KC.D.ACCLN.CASH.IP,Pulsar Group Plc,N/A,TRADEABLE,-,SHARES,PU
PLSRLN,KC.D.PLSRLN.CASH.IP,Pulsar Helium Inc,N/A,TRADEABLE,-,SHARES,PU
PLSEUS,UC.D.PLSEUS.CASH.IP,Pulse Biosciences Inc,N/A,TRADEABLE,-,SHARES,PU
PHM,SE.D.PHM.CASH.IP,PulteGroup Inc (24 Hours),N/A,TRADEABLE,-,SHARES,PU
PUALLN,KC.D.PUALLN.CASH.IP,Puma Alpha Vct PLC,N/A,TRADEABLE,-,SHARES,PU
PBYIUS,SE.D.PBYIUS.CASH.IP,Puma Biotechnology Inc,N/A,TRADEABLE,-,SHARES,PU
PUM,ED.D.PUM.CASH.IP,Puma SE,N/A,TRADEABLE,-,SHARES,PU
PU11LN,KC.D.PU11LN.CASH.IP,Puma VCT 11 PLC,N/A,CLOSED,-,SHARES,PU
PU13LN,KA.D.PU13LN.CASH.IP,PUMA VCT 13 PLC,N/A,TRADEABLE,-,SHARES,PU
PCYOUS,UC.D.PCYOUS.CASH.IP,Pure Cycle Corporation,N/A,TRADEABLE,-,SHARES,CY
COKAU,AB.D.COKAU.CASH.IP,Pure Foods Tasmania Limited,N/A,EDITS_ONLY,-,SHARES,PU
SXAAU,AB.D.SXAAU.CASH.IP,Pure One Corporation Limited,N/A,EDITS_ONLY,-,SHARES,PU
PR1AU,AB.D.PR1AU.CASH.IP,Pure Resources Limited,N/A,EDITS_ONLY,-,SHARES,PU
ROCHUS,UC.D.ROCHUS.CASH.IP,PureCycle Technologies Inc,N/A,TRADEABLE,-,SHARES,PU
BIGDUS,SI.D.BIGDUS.CASH.IP,PureFunds ISE Big Data ETF,N/A,CLOSED,-,SHARES,PU
PPLAU,AB.D.PPLAU.CASH.IP,Pureprofile Limited,N/A,EDITS_ONLY,-,SHARES,PU
PRTCLN,KA.D.PRTCLN.CASH.IP,PureTech Health Plc,N/A,TRADEABLE,-,SHARES,PU
WRGAU,AB.D.WRGAU.CASH.IP,Purifloh Ltd,N/A,CLOSED,-,SHARES,PU
PURMOFH,EB.D.PURMOFH.CASH.IP,Purmo Group Oyj,N/A,OFFLINE,-,SHARES,PU
KTOVUS,UB.D.KTOVUS.CASH.IP,Purple Biotech Ltd,N/A,TRADEABLE,-,SHARES,PU
PPESJ,AR.D.PPESJ.CASH.IP,Purple Group Limited,N/A,OFFLINE,-,SHARES,PU
PRPLUS,UC.D.PRPLUS.CASH.IP,Purple Innovation Inc,N/A,TRADEABLE,-,SHARES,PU
PURPLN,KA.D.PURPLN.CASH.IP,Purplebricks Group PLC,N/A,CLOSED,-,SHARES,PU
PURAU,AB.D.PURAU.CASH.IP,Pursuit Minerals Limited,N/A,EDITS_ONLY,-,SHARES,PU
PPHAU,AB.D.PPHAU.CASH.IP,Pushpay Holdings Limited,N/A,CLOSED,-,SHARES,PU
PPTUS,SE.D.PPTUS.CASH.IP,Putnam Premier Income Trust,N/A,TRADEABLE,-,SHARES,PU
PUUILOFH,EB.D.PUUILOFH.CASH.IP,Puuilo Oyj,N/A,TRADEABLE,-,SHARES,OY
NEWUS,SE.D.NEWUS.CASH.IP,Puxin Limited,N/A,CLOSED,-,SHARES,PU
PVCS,KA.D.PVCS.CASH.IP,PV Crystalox Solar PLC,N/A,CLOSED,-,SHARES,PV
TPEGY,ED.D.TPEGY.CASH.IP,PVA TePla AG,N/A,TRADEABLE,-,SHARES,PV
PVH,SE.D.PVH.CASH.IP,PVH Corp,N/A,TRADEABLE,-,SHARES,PV
PWHAU,AB.D.PWHAU.CASH.IP,PWR Holdings Limited,N/A,EDITS_ONLY,-,SHARES,PW
PYCAU,AB.D.PYCAU.CASH.IP,PYC Therapeutics Limited,N/A,EDITS_ONLY,-,SHARES,PY
PYRCN,KN.D.PYRCN.CASH.IP,PyroGenesis Inc,N/A,TRADEABLE,-,SHARES,PY
PYXLN,KC.D.PYXLN.CASH.IP,PYX Resources Limited,N/A,SUSPENDED,-,SHARES,PY
SPBAU,AB.D.SPBAU.CASH.IP,PYX Resources Limited (AU),N/A,CLOSED,-,SHARES,PY
PYXSUS,UC.D.PYXSUS.CASH.IP,Pyxis Oncology Inc,N/A,TRADEABLE,-,SHARES,PY
PXSUS,UC.D.PXSUS.CASH.IP,Pyxis Tankers Inc,N/A,TRADEABLE,-,SHARES,PY
PZC,KA.D.PZC.CASH.IP,PZ Cussons PLC,N/A,TRADEABLE,-,SHARES,CU
PZNUS,SE.D.PZNUS.CASH.IP,Pzena Investment Management Inc,N/A,CLOSED,-,SHARES,PZ
QSCGY,ED.D.QSCGY.CASH.IP,q.beyond AG,N/A,TRADEABLE,-,SHARES,QF
AKERUS,UA.D.AKERUS.CASH.IP,Q/C Technologies Inc,N/A,TRADEABLE,-,SHARES,Tech
FIXXUS,UB.D.FIXXUS.CASH.IP,Q32 Bio Inc,N/A,TRADEABLE,-,SHARES,BI
QADAUS,UC.D.QADAUS.CASH.IP,QAD Inc,N/A,CLOSED,-,SHARES,QA
QAN,AA.D.QAN.CASH.IP,Qantas Airways Ltd,N/A,EDITS_ONLY,-,SHARES,QA
QIPAU,AB.D.QIPAU.CASH.IP,Qantm Intellectual Property Limited,N/A,CLOSED,-,SHARES,QA
6571JT,AJ.D.6571JT.CASH.IP,QB Net Holdings Company Limited,N/A,EDITS_ONLY,-,SHARES,QB
QBE,AA.D.QBE.CASH.IP,QBE Insurance Group Ltd,N/A,EDITS_ONLY,-,SHARES,QB
QBENSS,EH.D.QBENSS.CASH.IP,Qben Infra AB,N/A,TRADEABLE,-,SHARES,QB
QCRHUS,UC.D.QCRHUS.CASH.IP,QCR Holdings Inc,N/A,TRADEABLE,-,SHARES,QC
6613JT,AJ.D.6613JT.CASH.IP,QD Laser Inc,N/A,EDITS_ONLY,-,SHARES,LA
QELLUS,UC.D.QELLUS.CASH.IP,Qell Acquisition Corporation (Ord),N/A,CLOSED,-,SHARES,QE
QELLUUS,UC.D.QELLUUS.CASH.IP,Qell Acquisition Corporation (Unit),N/A,CLOSED,-,SHARES,QE
QEMAU,AB.D.QEMAU.CASH.IP,QEM Limited,N/A,EDITS_ONLY,-,SHARES,QE
QEMOAU,AB.D.QEMOAU.CASH.IP,QEM Limited Options @AUD 0.14 EXP 30/09/2026,N/A,EDITS_ONLY,-,SHARES,QE
QIA,ED.D.QIA.CASH.IP,QIAGEN NV (DE),N/A,TRADEABLE,-,SHARES,NV
QGENUS,UC.D.QGENUS.CASH.IP,QIAGEN NV (US),N/A,TRADEABLE,-,SHARES,NV
QIIWISS,EH.D.QIIWISS.CASH.IP,Qiiwi Games AB,N/A,TRADEABLE,-,SHARES,GA
QQ,KA.D.QQ.CASH.IP,QinetiQ Group PLC,N/A,TRADEABLE,-,SHARES,QI
6198HK,AC.D.6198HK.CASH.IP,Qingdao Port International Company Limited,N/A,EDITS_ONLY,-,SHARES,QI
QIWIUS,UC.D.QIWIUS.CASH.IP,QIWI plc,N/A,CLOSED,-,SHARES,QI
QAIRSS,EH.D.QAIRSS.CASH.IP,QleanAir AB,N/A,TRADEABLE,-,SHARES,QL
QLIFESS,EH.D.QLIFESS.CASH.IP,Qlife Holding AB (publ),N/A,TRADEABLE,-,SHARES,QL
QLIROSS,EH.D.QLIROSS.CASH.IP,Qliro AB (publ),N/A,TRADEABLE,-,SHARES,QF
CDON,EH.D.CDON.CASH.IP,Qliro Group AB,N/A,TRADEABLE,-,SHARES,QL
QMLAU,AB.D.QMLAU.CASH.IP,QMines Limited,N/A,EDITS_ONLY,-,SHARES,QM
QMMMUS,UC.D.QMMMUS.CASH.IP,QMMM Holdings Ltd,N/A,SUSPENDED,-,SHARES,QM
QNITYUS,SG.D.QNITYUS.CASH.IP,Qnity Electronics Inc (24 Hours),N/A,TRADEABLE,-,SHARES,QN
3034JT,AJ.D.3034JT.CASH.IP,Qol Holdings Company Limited,N/A,EDITS_ONLY,-,SHARES,QO
FZOAU,AB.D.FZOAU.CASH.IP,Qoria Limited,N/A,EDITS_ONLY,-,SHARES,QO
QRVOUS,UC.D.QRVOUS.CASH.IP,Qorvo Inc,N/A,TRADEABLE,-,SHARES,QF
ENLAU,AB.D.ENLAU.CASH.IP,QPM Energy Limited,N/A,EDITS_ONLY,-,SHARES,QP
5595JT,AJ.D.5595JT.CASH.IP,QPS Holdings Inc,N/A,EDITS_ONLY,-,SHARES,QP
QRFBB,EA.D.QRFBB.CASH.IP,Qrf SCA,N/A,TRADEABLE,-,SHARES,QF
QRXAU,AF.D.QRXAU.CASH.IP,QRxPharma Ltd,N/A,CLOSED,-,SHARES,QF
QTCOMFH,EB.D.QTCOMFH.CASH.IP,Qt Group Oyj,N/A,TRADEABLE,-,SHARES,QT
QTIUS2,UC.D.QTIUS2.CASH.IP,QT Imaging Holdings Inc,N/A,TRADEABLE,-,SHARES,QT
QTSUS,SG.D.QTSUS.CASH.IP,QTS Realty Trust Inc,N/A,CLOSED,-,SHARES,QT
ASTSM,EI.D.ASTSM.CASH.IP,Quabit Inmobiliaria SA,N/A,OFFLINE,-,SHARES,QU
QUADUS,SG.D.QUADUS.CASH.IP,Quad Graphics Inc,N/A,TRADEABLE,-,SHARES,QU
NEO,EC.D.NEO.CASH.IP,Quadient,N/A,TRADEABLE,-,SHARES,QU
BNDDUS,SI.D.BNDDUS.CASH.IP,Quadratic Deflation ETF,N/A,TRADEABLE,-,SHARES,QU
QFILN,KA.D.QFILN.CASH.IP,Quadrise PLC,N/A,TRADEABLE,-,SHARES,QU
KWRUS,SD.D.KWRUS.CASH.IP,Quaker Chemical Corp,N/A,TRADEABLE,-,SHARES,QU
QLCOGA,ER.D.QLCOGA.CASH.IP,QUALCO GROUP SA,N/A,ON_AUCTION,-,SHARES,QU
QCOM,UC.D.QCOM.CASH.IP,QUALCOMM Inc (24 Hours),N/A,TRADEABLE,-,SHARES,QU
QALAU,AB.D.QALAU.CASH.IP,Qualitas,N/A,EDITS_ONLY,-,SHARES,QU
QBAKUS,UC.D.QBAKUS.CASH.IP,Qualstar Corporation,N/A,OFFLINE,-,SHARES,QU
XMUS,UD.D.XMUS.CASH.IP,Qualtrics International Inc,N/A,CLOSED,-,SHARES,QU
QLYSUS,UC.D.QLYSUS.CASH.IP,Qualys Inc,N/A,TRADEABLE,-,SHARES,QU
CCACUS,SB.D.CCACUS.CASH.IP,Quanergy Systems Inc,N/A,CLOSED,-,SHARES,QU
NX,SE.D.NX.CASH.IP,Quanex Building Products Corp,N/A,TRADEABLE,-,SHARES,NX
PWRUS,SE.D.PWRUS.CASH.IP,Quanta Services Inc (24 Hours),N/A,TRADEABLE,-,SHARES,QU
QTRXUS,UC.D.QTRXUS.CASH.IP,Quanterix Corporation,N/A,TRADEABLE,-,SHARES,QU
QUBELN,KC.D.QUBELN.CASH.IP,Quantum Base Holdings PLC,N/A,TRADEABLE,-,SHARES,QU
HUGECN,KN.D.HUGECN.CASH.IP,Quantum BioPharma Ltd,N/A,OFFLINE,-,SHARES,QU
HUGEUS,UB.D.HUGEUS.CASH.IP,Quantum BioPharma Ltd,N/A,TRADEABLE,-,SHARES,QU
QUBTUS,UC.D.QUBTUS.CASH.IP,Quantum Computing Inc (24 Hours),N/A,TRADEABLE,-,SHARES,QU
ALQGCFP,EC.D.ALQGCFP.CASH.IP,Quantum Genomics SA,N/A,SUSPENDED,-,SHARES,QU
MSMNLN,KC.D.MSMNLN.CASH.IP,Quantum Helium Ltd,N/A,TRADEABLE,-,SHARES,QU
